id,date,politicianId,party,leaning,emi_w2vparliament
ID1912605600,2019-11-13,11004761.0,AFD,right,-0.310897
ID1912717300,2019-11-14,11004844.0,SPD,middle,0.538355
ID1912708500,2019-11-14,11004767.0,AFD,right,0.485656
ID1912707300,2019-11-14,11004304.0,CDU/CSU,middle,2.260514
ID1912703700,2019-11-14,11003602.0,CDU/CSU,middle,0.448216
ID1912704500,2019-11-14,11003786.0,The Left Party,left,-0.325555
ID1912709300,2019-11-14,11004304.0,CDU/CSU,middle,1.281128
ID1912705100,2019-11-14,11004389.0,SPD,middle,-0.457781
ID1912715400,2019-11-14,11004393.0,SPD,middle,1.192531
ID1912716000,2019-11-14,11003756.0,Alliance 90/The Greens,middle,0.312019
ID1912706300,2019-11-14,11004389.0,SPD,middle,0.131607
ID1912712800,2019-11-14,11004703.0,The Left Party,left,-0.139359
ID1912718600,2019-11-14,11004837.0,The Left Party,left,0.041734
ID1912705300,2019-11-14,11004792.0,AFD,right,-0.354591
ID1912715900,2019-11-14,11004726.0,Alliance 90/The Greens,middle,1.439382
ID1912707000,2019-11-14,11004114.0,The Left Party,left,0.40303
ID1912703800,2019-11-14,11004261.0,SPD,middle,2.270217
ID1912717200,2019-11-14,11004336.0,CDU/CSU,middle,1.715348
ID1912803000,2019-11-15,11004798.0,FDP,middle,-2.266602
ID1912805600,2019-11-15,11004908.0,FDP,middle,-0.656842
ID1912803700,2019-11-15,11004114.0,The Left Party,left,1.051221
ID1912806100,2019-11-15,11004298.0,CDU/CSU,middle,1.445303
ID1912808800,2019-11-15,11004298.0,CDU/CSU,middle,2.62129
ID1912800300,2019-11-15,11003602.0,CDU/CSU,middle,-0.536494
ID1912808600,2019-11-15,11004703.0,The Left Party,left,2.113368
ID1912804500,2019-11-15,11003888.0,Alliance 90/The Greens,middle,0.130704
ID1912904300,2019-11-26,11004792.0,AFD,right,0.94397
ID1912908000,2019-11-26,11004393.0,SPD,middle,0.248256
ID1912903500,2019-11-26,11004393.0,SPD,middle,-0.305556
ID1913002900,2019-11-27,11004798.0,FDP,middle,-1.249116
ID1913004400,2019-11-27,11004018.0,CDU/CSU,middle,1.010542
ID1913100800,2019-11-28,11004749.0,AFD,right,-1.953717
ID1913103400,2019-11-28,11004304.0,CDU/CSU,middle,-0.385559
ID1913108100,2019-11-28,11004687.0,AFD,right,1.652349
ID1913107500,2019-11-28,11004382.0,CDU/CSU,middle,2.211547
ID1913107200,2019-11-28,11004844.0,SPD,middle,0.852121
ID1913100100,2019-11-28,11004687.0,AFD,right,1.571774
ID1913103000,2019-11-28,11004114.0,The Left Party,left,0.985351
ID1913200600,2019-11-29,11003578.0,Alliance 90/The Greens,middle,-1.112376
ID1913307100,2019-12-11,11003578.0,Alliance 90/The Greens,middle,-0.303254
ID1913310600,2019-12-11,11004942.0,SPD,middle,0.752784
ID1913305800,2019-12-11,11004114.0,The Left Party,left,1.597909
ID1913304800,2019-12-11,11004767.0,AFD,right,0.20105
ID1913312000,2019-12-11,11004018.0,CDU/CSU,middle,0.629876
ID1913311500,2019-12-11,11004871.0,FDP,middle,0.653901
ID1913310300,2019-12-11,11004910.0,FDP,middle,1.446675
ID1913306000,2019-12-11,11004114.0,The Left Party,left,2.631498
ID1913400500,2019-12-12,11004837.0,The Left Party,left,-0.378404
ID1913407900,2019-12-12,11004389.0,SPD,middle,0.219623
ID1913412600,2019-12-12,11004304.0,CDU/CSU,middle,0.649462
ID1913412500,2019-12-12,11004114.0,The Left Party,left,0.370685
ID1913411100,2019-12-12,11004304.0,CDU/CSU,middle,0.21002
ID1913406500,2019-12-12,11004261.0,SPD,middle,0.388135
ID1913409000,2019-12-12,11004261.0,SPD,middle,2.068765
ID1913401200,2019-12-12,11003756.0,Alliance 90/The Greens,middle,-1.338593
ID1913407700,2019-12-12,11003578.0,Alliance 90/The Greens,middle,-0.442305
ID1913406800,2019-12-12,11003578.0,Alliance 90/The Greens,middle,-0.806527
ID1913410500,2019-12-12,11004767.0,AFD,right,1.235738
ID1913401400,2019-12-12,11004844.0,SPD,middle,-0.202902
ID1913413300,2019-12-12,11004114.0,The Left Party,left,-0.534969
ID1913502700,2019-12-13,11004749.0,AFD,right,-0.434618
ID1913504100,2019-12-13,11004792.0,AFD,right,-0.034212
ID1913507300,2019-12-13,11004837.0,The Left Party,left,-1.402629
ID1913506900,2019-12-13,11003888.0,Alliance 90/The Greens,middle,2.056091
ID1913612100,2019-12-18,11004389.0,SPD,middle,0.315566
ID1913613000,2019-12-18,11004837.0,The Left Party,left,1.527178
ID1913610900,2019-12-18,11004336.0,CDU/CSU,middle,0.397135
ID1913608400,2019-12-18,11004114.0,The Left Party,left,0.823001
ID1913712900,2019-12-19,11004761.0,AFD,right,0.463974
ID1913701700,2019-12-19,11004908.0,FDP,middle,-0.600886
ID1913703600,2019-12-19,11004018.0,CDU/CSU,middle,-1.233402
ID1913707600,2019-12-19,11004304.0,CDU/CSU,middle,-1.143179
ID1913706000,2019-12-19,11004792.0,AFD,right,-0.291148
ID1913712500,2019-12-19,11003756.0,Alliance 90/The Greens,middle,0.121955
ID1913706100,2019-12-19,11003602.0,CDU/CSU,middle,-1.783583
ID1913703000,2019-12-19,11004908.0,FDP,middle,-0.511974
ID1913715100,2019-12-19,11004798.0,FDP,middle,-1.799777
ID1913802800,2019-12-20,11003888.0,Alliance 90/The Greens,middle,-1.279658
ID1913800500,2019-12-20,11004703.0,The Left Party,left,1.990408
ID1913902200,2020-01-15,11003888.0,Alliance 90/The Greens,middle,0.122968
ID1913902000,2020-01-15,11003888.0,Alliance 90/The Greens,middle,0.124384
ID1913911800,2020-01-15,11004393.0,SPD,middle,-0.612835
ID1913906900,2020-01-15,11004798.0,FDP,middle,-2.278868
ID1913901400,2020-01-15,11004389.0,SPD,middle,1.541922
ID1913901200,2020-01-15,11004389.0,SPD,middle,0.623676
ID1913908500,2020-01-15,11004767.0,AFD,right,-1.485314
ID1914009800,2020-01-16,11004753.0,AFD,right,-1.40398
ID1914006000,2020-01-16,11004749.0,AFD,right,-2.332481
ID1914010500,2020-01-16,11004336.0,CDU/CSU,middle,-0.16676
ID1914012200,2020-01-16,11004018.0,CDU/CSU,middle,-2.089872
ID1914000800,2020-01-16,11003602.0,CDU/CSU,middle,0.652964
ID1914014800,2020-01-16,11004753.0,AFD,right,-0.780642
ID1914010100,2020-01-16,11004844.0,SPD,middle,-1.017678
ID1914009900,2020-01-16,11004844.0,SPD,middle,-1.113479
ID1914008500,2020-01-16,11004703.0,The Left Party,left,0.227472
ID1914004200,2020-01-16,11004726.0,Alliance 90/The Greens,middle,1.523937
ID1914002000,2020-01-16,11004910.0,FDP,middle,-0.627496
ID1914008700,2020-01-16,11004304.0,CDU/CSU,middle,0.062813
ID1914013300,2020-01-16,11004261.0,SPD,middle,0.877477
ID1914100500,2020-01-17,11004114.0,The Left Party,left,0.757881
ID1914104200,2020-01-17,11004298.0,CDU/CSU,middle,-0.919544
ID1914100900,2020-01-17,11004304.0,CDU/CSU,middle,-0.597932
ID1914101100,2020-01-17,11003602.0,CDU/CSU,middle,-0.395091
ID1914105400,2020-01-17,11004726.0,Alliance 90/The Greens,middle,0.039659
ID1914205000,2020-01-29,11004798.0,FDP,middle,-1.070427
ID1914208400,2020-01-29,11004798.0,FDP,middle,-1.391113
ID1914209600,2020-01-29,11004393.0,SPD,middle,0.480708
ID1914201800,2020-01-29,11004798.0,FDP,middle,-1.424058
ID1914215500,2020-01-29,11004910.0,FDP,middle,-0.044484
ID1914209400,2020-01-29,11004393.0,SPD,middle,2.135677
ID1914204800,2020-01-29,11004798.0,FDP,middle,0.182251
ID1914301500,2020-01-30,11004393.0,SPD,middle,0.091833
ID1914302500,2020-01-30,11004908.0,FDP,middle,1.053874
ID1914306000,2020-01-30,11004798.0,FDP,middle,-2.059643
ID1914306800,2020-01-30,11004753.0,AFD,right,-1.384011
ID1914300900,2020-01-30,11004761.0,AFD,right,-1.170154
ID1914310000,2020-01-30,11004304.0,CDU/CSU,middle,-0.577626
ID1914303600,2020-01-30,11004726.0,Alliance 90/The Greens,middle,0.290253
ID1914403100,2020-01-31,11004761.0,AFD,right,0.790503
ID1914404600,2020-01-31,11004389.0,SPD,middle,0.598903
ID1914404100,2020-01-31,11004393.0,SPD,middle,1.16268
ID1914402500,2020-01-31,11004393.0,SPD,middle,0.503221
ID1914406200,2020-01-31,11003888.0,Alliance 90/The Greens,middle,-0.07369
ID1914511600,2020-02-12,11004871.0,FDP,middle,-0.427195
ID1914608100,2020-02-13,11004389.0,SPD,middle,0.702223
ID1914601400,2020-02-13,11004749.0,AFD,right,-1.40678
ID1914607600,2020-02-13,11004261.0,SPD,middle,2.361483
ID1914613200,2020-02-13,11003756.0,Alliance 90/The Greens,middle,0.801692
ID1914608300,2020-02-13,11003578.0,Alliance 90/The Greens,middle,0.274078
ID1914612300,2020-02-13,11004018.0,CDU/CSU,middle,-2.512381
ID1914706100,2020-02-14,11004792.0,AFD,right,2.335954
ID1914701900,2020-02-14,11004910.0,FDP,middle,0.60155
ID1914705700,2020-02-14,11004703.0,The Left Party,left,1.783022
ID1914706500,2020-02-14,11004792.0,AFD,right,2.752945
ID1914702100,2020-02-14,11004761.0,AFD,right,-0.194517
ID1914707500,2020-02-14,11003756.0,Alliance 90/The Greens,middle,1.911799
ID1914811700,2020-03-04,11004382.0,CDU/CSU,middle,-1.191103
ID1914809600,2020-03-04,11004908.0,FDP,middle,-2.260523
ID1914810200,2020-03-04,11004761.0,AFD,right,1.39962
ID1914800500,2020-03-04,11003602.0,CDU/CSU,middle,-0.224492
ID1914800800,2020-03-04,11004261.0,SPD,middle,2.444746
ID1914808200,2020-03-04,11003756.0,Alliance 90/The Greens,middle,-0.340191
ID1914808800,2020-03-04,11004798.0,FDP,middle,0.426755
ID1914912400,2020-03-05,11003756.0,Alliance 90/The Greens,middle,-1.518292
ID1914904400,2020-03-05,11004298.0,CDU/CSU,middle,-1.067572
ID1914904200,2020-03-05,11004298.0,CDU/CSU,middle,0.693471
ID1914911200,2020-03-05,11004749.0,AFD,right,0.333864
ID1914906200,2020-03-05,11004798.0,FDP,middle,-1.674926
ID1914908100,2020-03-05,11004336.0,CDU/CSU,middle,-0.045297
ID1914913300,2020-03-05,11004304.0,CDU/CSU,middle,-0.744547
ID1914907900,2020-03-05,11004942.0,SPD,middle,1.05313
ID1914904800,2020-03-05,11004393.0,SPD,middle,-0.549194
ID1914909100,2020-03-05,11004261.0,SPD,middle,3.140831
ID1915005700,2020-03-06,11004871.0,FDP,middle,0.53114
ID1915000900,2020-03-06,11004844.0,SPD,middle,-0.708348
ID1915009000,2020-03-06,11004389.0,SPD,middle,0.219281
ID1915005000,2020-03-06,11004393.0,SPD,middle,-0.694743
ID1915008700,2020-03-06,11003888.0,Alliance 90/The Greens,middle,1.075769
ID1915001600,2020-03-06,11004336.0,CDU/CSU,middle,0.104586
ID1915004000,2020-03-06,11004393.0,SPD,middle,0.458342
ID1915009900,2020-03-06,11003786.0,The Left Party,left,-1.725593
ID1915108200,2020-03-11,11004844.0,SPD,middle,-0.507473
ID1915110200,2020-03-11,11004753.0,AFD,right,1.299793
ID1915107400,2020-03-11,11004908.0,FDP,middle,-1.374669
ID1915209300,2020-03-12,11004298.0,CDU/CSU,middle,0.582205
ID1915207000,2020-03-12,11004726.0,Alliance 90/The Greens,middle,0.471422
ID1915202900,2020-03-12,11004871.0,FDP,middle,-0.59418
ID1915209000,2020-03-12,11004389.0,SPD,middle,1.009051
ID1915203400,2020-03-12,11004018.0,CDU/CSU,middle,-0.533905
ID1915202300,2020-03-12,11004908.0,FDP,middle,-1.668875
ID1915209900,2020-03-12,11004792.0,AFD,right,-1.01271
ID1915207700,2020-03-12,11004114.0,The Left Party,left,1.327315
ID1915209700,2020-03-12,11004792.0,AFD,right,-1.172793
ID1915301600,2020-03-13,11004761.0,AFD,right,0.122321
ID1915302400,2020-03-13,11003602.0,CDU/CSU,middle,-0.308613
ID1915304500,2020-03-13,11004018.0,CDU/CSU,middle,0.103171
ID1915304700,2020-03-13,11004018.0,CDU/CSU,middle,-0.560301
ID1915306400,2020-03-13,11004749.0,AFD,right,0.774736
ID1915300600,2020-03-13,11003888.0,Alliance 90/The Greens,middle,0.764694
ID1915405200,2020-03-25,11004018.0,CDU/CSU,middle,-0.531008
ID1915406900,2020-03-25,11004871.0,FDP,middle,0.753482
ID1915403500,2020-03-25,11003602.0,CDU/CSU,middle,-0.631305
ID1915407100,2020-03-25,11004792.0,AFD,right,-1.702884
ID1915402400,2020-03-25,11004018.0,CDU/CSU,middle,-0.912521
ID1915403200,2020-03-25,11004767.0,AFD,right,-0.532882
ID1915503000,2020-04-22,11004942.0,SPD,middle,0.729184
ID1915501800,2020-04-22,11004726.0,Alliance 90/The Greens,middle,0.651298
ID1915502000,2020-04-22,11004726.0,Alliance 90/The Greens,middle,0.695899
ID1915502800,2020-04-22,11004942.0,SPD,middle,2.038394
ID1915511400,2020-04-22,11003756.0,Alliance 90/The Greens,middle,-0.321445
ID1915508500,2020-04-22,11003888.0,Alliance 90/The Greens,middle,0.788292
ID1915605500,2020-04-23,11004393.0,SPD,middle,-1.53029
ID1915606800,2020-04-23,11004761.0,AFD,right,1.331107
ID1915603700,2020-04-23,11004798.0,FDP,middle,-1.73372
ID1915601600,2020-04-23,11003602.0,CDU/CSU,middle,-0.58756
ID1915606500,2020-04-23,11004389.0,SPD,middle,0.779858
ID1915606400,2020-04-23,11003888.0,Alliance 90/The Greens,middle,1.242963
ID1915701800,2020-05-06,11004393.0,SPD,middle,-0.35549
ID1915702000,2020-05-06,11004393.0,SPD,middle,0.105264
ID1915712100,2020-05-06,11004393.0,SPD,middle,-0.0761
ID1915702400,2020-05-06,11004792.0,AFD,right,-0.233109
ID1915701000,2020-05-06,11004792.0,AFD,right,1.924817
ID1915710600,2020-05-06,11004871.0,FDP,middle,0.162784
ID1915711500,2020-05-06,11004114.0,The Left Party,left,0.554121
ID1915700200,2020-05-06,11004792.0,AFD,right,1.393548
ID1915709600,2020-05-06,11004753.0,AFD,right,-1.063563
ID1915700400,2020-05-06,11004792.0,AFD,right,-0.46572
ID1915711800,2020-05-06,11004304.0,CDU/CSU,middle,-0.353049
ID1915801500,2020-05-07,11004336.0,CDU/CSU,middle,-0.843198
ID1915803000,2020-05-07,11004114.0,The Left Party,left,-2.712929
ID1915808600,2020-05-07,11004761.0,AFD,right,-1.253334
ID1915800600,2020-05-07,11003756.0,Alliance 90/The Greens,middle,-0.638008
ID1915802900,2020-05-07,11004908.0,FDP,middle,-2.06133
ID1915803900,2020-05-07,11003602.0,CDU/CSU,middle,-1.190355
ID1915809600,2020-05-07,11003786.0,The Left Party,left,0.200943
ID1915911000,2020-05-13,11004018.0,CDU/CSU,middle,-1.528255
ID1915912600,2020-05-13,11004837.0,The Left Party,left,-2.496097
ID1915911600,2020-05-13,11004454.0,The Left Party,left,-0.615594
ID1916000300,2020-05-14,11004261.0,SPD,middle,1.352693
ID1916009200,2020-05-14,11003578.0,Alliance 90/The Greens,middle,-0.492277
ID1916011100,2020-05-14,11004304.0,CDU/CSU,middle,-0.169479
ID1916018400,2020-05-14,11004304.0,CDU/CSU,middle,-2.205917
ID1916008200,2020-05-14,11004871.0,FDP,middle,-0.666191
ID1916001400,2020-05-14,11003786.0,The Left Party,left,-1.01909
ID1916002600,2020-05-14,11004798.0,FDP,middle,-2.359874
ID1916015200,2020-05-14,11004393.0,SPD,middle,-0.528496
ID1916012200,2020-05-14,11004798.0,FDP,middle,0.060813
ID1916015800,2020-05-14,11004767.0,AFD,right,-1.5451
ID1916016100,2020-05-14,11004114.0,The Left Party,left,-2.711906
ID1916110200,2020-05-15,11004261.0,SPD,middle,0.515025
ID1916102400,2020-05-15,11004726.0,Alliance 90/The Greens,middle,-1.017695
ID1916108500,2020-05-15,11004837.0,The Left Party,left,0.250644
ID1916103300,2020-05-15,11003578.0,Alliance 90/The Greens,middle,-0.797582
ID1916108100,2020-05-15,11004844.0,SPD,middle,1.235832
ID1916105200,2020-05-15,11004454.0,The Left Party,left,-0.770051
ID1916209800,2020-05-27,11004454.0,The Left Party,left,0.882336
ID1916304300,2020-05-28,11003578.0,Alliance 90/The Greens,middle,0.594243
ID1916308300,2020-05-28,11004336.0,CDU/CSU,middle,2.077399
ID1916305000,2020-05-28,11004798.0,FDP,middle,0.622487
ID1916307200,2020-05-28,11004908.0,FDP,middle,-0.279679
ID1916309900,2020-05-28,11003578.0,Alliance 90/The Greens,middle,-0.736073
ID1916409400,2020-05-29,11004753.0,AFD,right,-0.772923
ID1916405400,2020-05-29,11004792.0,AFD,right,-1.59284
ID1916402300,2020-05-29,11004018.0,CDU/CSU,middle,0.047361
ID1916406800,2020-05-29,11004908.0,FDP,middle,0.977713
ID1916406300,2020-05-29,11003888.0,Alliance 90/The Greens,middle,0.090947
ID1916408800,2020-05-29,11004114.0,The Left Party,left,0.04056
ID1916508900,2020-06-17,11004871.0,FDP,middle,-1.368004
ID1916513200,2020-06-17,11004767.0,AFD,right,2.228245
ID1916501400,2020-06-17,11004908.0,FDP,middle,0.703147
ID1916501600,2020-06-17,11004908.0,FDP,middle,0.029628
ID1916512200,2020-06-17,11004336.0,CDU/CSU,middle,0.445092
ID1916504400,2020-06-17,11004792.0,AFD,right,-0.600104
ID1916504200,2020-06-17,11004792.0,AFD,right,0.864708
ID1916511700,2020-06-17,11004844.0,SPD,middle,-0.713714
ID1916508200,2020-06-17,11004761.0,AFD,right,-2.529753
ID1916606200,2020-06-18,11004910.0,FDP,middle,0.419777
ID1916604600,2020-06-18,11004749.0,AFD,right,-2.112918
ID1916607500,2020-06-18,11004908.0,FDP,middle,-0.426144
ID1916604400,2020-06-18,11004749.0,AFD,right,-1.851493
ID1916609700,2020-06-18,11004393.0,SPD,middle,0.719052
ID1916615400,2020-06-18,11004304.0,CDU/CSU,middle,1.483426
ID1916607900,2020-06-18,11004304.0,CDU/CSU,middle,-0.028395
ID1916614100,2020-06-18,11004298.0,CDU/CSU,middle,1.019824
ID1916601900,2020-06-18,11004261.0,SPD,middle,-0.522473
ID1916601700,2020-06-18,11004261.0,SPD,middle,0.561301
ID1916607600,2020-06-18,11004114.0,The Left Party,left,-0.3577
ID1916607100,2020-06-18,11004304.0,CDU/CSU,middle,0.642786
ID1916707300,2020-06-19,11004393.0,SPD,middle,-1.046944
ID1916703000,2020-06-19,11004749.0,AFD,right,-2.488138
ID1916704900,2020-06-19,11004018.0,CDU/CSU,middle,-2.25337
ID1916707900,2020-06-19,11004393.0,SPD,middle,0.712128
ID1916706100,2020-06-19,11004336.0,CDU/CSU,middle,-0.270757
ID1916707800,2020-06-19,11004761.0,AFD,right,0.269704
ID1916800700,2020-06-29,11004183.0,The Left Party,left,-0.828071
ID1916905200,2020-07-01,11004844.0,SPD,middle,-1.192246
ID1916904800,2020-07-01,11004761.0,AFD,right,-2.943519
ID1916905400,2020-07-01,11004844.0,SPD,middle,-0.269171
ID1916905000,2020-07-01,11004761.0,AFD,right,-1.401859
ID1916911800,2020-07-01,11003578.0,Alliance 90/The Greens,middle,-0.116204
ID1916907900,2020-07-01,11004798.0,FDP,middle,-0.847916
ID1916912400,2020-07-01,11004114.0,The Left Party,left,0.331318
ID1917010200,2020-07-02,11004454.0,The Left Party,left,-0.843878
ID1917004100,2020-07-02,11003578.0,Alliance 90/The Greens,middle,0.273618
ID1917010500,2020-07-02,11003602.0,CDU/CSU,middle,-1.136692
ID1917016800,2020-07-02,11004942.0,SPD,middle,2.38083
ID1917009000,2020-07-02,11004910.0,FDP,middle,1.640687
ID1917001000,2020-07-02,11004687.0,AFD,right,-0.310557
ID1917017500,2020-07-02,11004304.0,CDU/CSU,middle,0.619502
ID1917009300,2020-07-02,11004942.0,SPD,middle,0.905007
ID1917001600,2020-07-02,11004018.0,CDU/CSU,middle,-0.663287
ID1917014700,2020-07-02,11004753.0,AFD,right,0.038699
ID1917015300,2020-07-02,11004114.0,The Left Party,left,0.391158
ID1917013700,2020-07-02,11004304.0,CDU/CSU,middle,-1.049766
ID1917109400,2020-07-03,11004908.0,FDP,middle,-0.898207
ID1917107700,2020-07-03,11004261.0,SPD,middle,2.173414
ID1917101900,2020-07-03,11004761.0,AFD,right,1.128304
ID1917109900,2020-07-03,11004749.0,AFD,right,-2.15691
ID1917212100,2020-09-09,11004114.0,The Left Party,left,0.693232
ID1917211800,2020-09-09,11004767.0,AFD,right,0.095893
ID1917212400,2020-09-09,11004304.0,CDU/CSU,middle,0.677578
ID1917311300,2020-09-10,11004767.0,AFD,right,1.266677
ID1917307400,2020-09-10,11003888.0,Alliance 90/The Greens,middle,0.069546
ID1917305100,2020-09-10,11004942.0,SPD,middle,1.285717
ID1917310700,2020-09-10,11004389.0,SPD,middle,-0.260091
ID1917307700,2020-09-10,11004749.0,AFD,right,-1.930566
ID1917316400,2020-09-10,11004304.0,CDU/CSU,middle,-0.543336
ID1917305400,2020-09-10,11004336.0,CDU/CSU,middle,-0.616832
ID1917308300,2020-09-10,11004749.0,AFD,right,-2.19322
ID1917315400,2020-09-10,11004767.0,AFD,right,0.27725
ID1917313700,2020-09-10,11004261.0,SPD,middle,3.06162
ID1917404000,2020-09-11,11003756.0,Alliance 90/The Greens,middle,1.173708
ID1917403600,2020-09-11,11004753.0,AFD,right,-0.223251
ID1917405800,2020-09-11,11004261.0,SPD,middle,1.242809
ID1917509400,2020-09-16,11003602.0,CDU/CSU,middle,-0.081837
ID1917509000,2020-09-16,11004792.0,AFD,right,-0.433414
ID1917504400,2020-09-16,11004908.0,FDP,middle,0.951061
ID1917504600,2020-09-16,11004908.0,FDP,middle,0.873265
ID1917510800,2020-09-16,11004726.0,Alliance 90/The Greens,middle,-0.928386
ID1917614500,2020-09-17,11004114.0,The Left Party,left,-0.102452
ID1917608600,2020-09-17,11004114.0,The Left Party,left,-0.236737
ID1917608200,2020-09-17,11004942.0,SPD,middle,0.928562
ID1917615500,2020-09-17,11004767.0,AFD,right,-1.029669
ID1917615900,2020-09-17,11004304.0,CDU/CSU,middle,-2.27424
ID1917603900,2020-09-17,11004336.0,CDU/CSU,middle,0.316464
ID1917700300,2020-09-18,11004261.0,SPD,middle,1.353686
ID1917713400,2020-09-18,11004389.0,SPD,middle,-0.854123
ID1917702600,2020-09-18,11004942.0,SPD,middle,0.798771
ID1917702700,2020-09-18,11004910.0,FDP,middle,1.321322
ID1917710300,2020-09-18,11004114.0,The Left Party,left,-1.87359
ID1917708300,2020-09-18,11004336.0,CDU/CSU,middle,-1.313722
ID1917708100,2020-09-18,11004336.0,CDU/CSU,middle,0.080653
ID1917705700,2020-09-18,11004792.0,AFD,right,0.254746
ID1917714300,2020-09-18,11004942.0,SPD,middle,-0.637067
ID1917802200,2020-09-29,11004792.0,AFD,right,-1.291665
ID1917802800,2020-09-29,11004687.0,AFD,right,-0.265387
ID1917905500,2020-09-30,11004018.0,CDU/CSU,middle,-1.478076
ID1918010100,2020-10-01,11004687.0,AFD,right,1.537118
ID1918001000,2020-10-01,11004687.0,AFD,right,0.479288
ID1918010900,2020-10-01,11004382.0,CDU/CSU,middle,1.969653
ID1918010500,2020-10-01,11003756.0,Alliance 90/The Greens,middle,1.201782
ID1918008000,2020-10-01,11004261.0,SPD,middle,0.278098
ID1918009000,2020-10-01,11003602.0,CDU/CSU,middle,0.4367
ID1918003900,2020-10-01,11004304.0,CDU/CSU,middle,0.929122
ID1918005500,2020-10-01,11004761.0,AFD,right,-1.789126
ID1918003400,2020-10-01,11004114.0,The Left Party,left,0.736698
ID1918103300,2020-10-02,11003578.0,Alliance 90/The Greens,middle,0.130345
ID1918210000,2020-10-07,11004114.0,The Left Party,left,-0.519003
ID1918202600,2020-10-07,11004798.0,FDP,middle,-1.492528
ID1918210400,2020-10-07,11004910.0,FDP,middle,0.951573
ID1918202800,2020-10-07,11004798.0,FDP,middle,-0.041041
ID1918210700,2020-10-07,11004942.0,SPD,middle,0.797553
ID1918203400,2020-10-07,11004792.0,AFD,right,-2.391091
ID1918210600,2020-10-07,11004753.0,AFD,right,-0.004588
ID1918208300,2020-10-07,11003786.0,The Left Party,left,-0.389224
ID1918315800,2020-10-08,11004792.0,AFD,right,2.345901
ID1918314700,2020-10-08,11004304.0,CDU/CSU,middle,-0.627596
ID1918310900,2020-10-08,11004844.0,SPD,middle,-0.612765
ID1918313500,2020-10-08,11004767.0,AFD,right,1.642211
ID1918312000,2020-10-08,11003888.0,Alliance 90/The Greens,middle,-0.512351
ID1918311100,2020-10-08,11004837.0,The Left Party,left,-1.425225
ID1918406400,2020-10-09,11004844.0,SPD,middle,-0.751631
ID1918408800,2020-10-09,11004798.0,FDP,middle,-1.526368
ID1918500600,2020-10-28,11004792.0,AFD,right,2.154261
ID1918507900,2020-10-28,11003756.0,Alliance 90/The Greens,middle,0.064674
ID1918507800,2020-10-28,11004837.0,The Left Party,left,-1.187653
ID1918502800,2020-10-28,11004792.0,AFD,right,0.71733
ID1918511400,2020-10-28,11003888.0,Alliance 90/The Greens,middle,0.872202
ID1918505200,2020-10-28,11004792.0,AFD,right,0.502617
ID1918609700,2020-10-29,11004018.0,CDU/CSU,middle,-0.641203
ID1918603900,2020-10-29,11004761.0,AFD,right,0.676249
ID1918614700,2020-10-29,11004908.0,FDP,middle,-1.294766
ID1918614000,2020-10-29,11004389.0,SPD,middle,1.208402
ID1918603400,2020-10-29,11003888.0,Alliance 90/The Greens,middle,0.116835
ID1918601800,2020-10-29,11004261.0,SPD,middle,0.161502
ID1918612000,2020-10-29,11003578.0,Alliance 90/The Greens,middle,0.668422
ID1918610800,2020-10-29,11004753.0,AFD,right,-0.186839
ID1918611200,2020-10-29,11003756.0,Alliance 90/The Greens,middle,0.223599
ID1918603700,2020-10-29,11004336.0,CDU/CSU,middle,-0.571831
ID1918610900,2020-10-29,11004942.0,SPD,middle,1.174859
ID1918605100,2020-10-29,11004114.0,The Left Party,left,0.198871
ID1918610000,2020-10-29,11004261.0,SPD,middle,1.471528
ID1918701300,2020-10-30,11004304.0,CDU/CSU,middle,-1.418165
ID1918701100,2020-10-30,11004304.0,CDU/CSU,middle,1.324643
ID1918701900,2020-10-30,11004114.0,The Left Party,left,-0.502821
ID1918802800,2020-11-04,11004114.0,The Left Party,left,-0.012619
ID1918810600,2020-11-04,11004703.0,The Left Party,left,2.296333
ID1918804800,2020-11-04,11004792.0,AFD,right,0.170076
ID1918808800,2020-11-04,11004018.0,CDU/CSU,middle,2.427074
ID1918803000,2020-11-04,11004114.0,The Left Party,left,1.652645
ID1918911200,2020-11-05,11004753.0,AFD,right,0.888137
ID1918913200,2020-11-05,11004908.0,FDP,middle,0.733498
ID1918912800,2020-11-05,11004908.0,FDP,middle,-0.331701
ID1918910600,2020-11-05,11004908.0,FDP,middle,1.034404
ID1918908100,2020-11-05,11004908.0,FDP,middle,-0.078494
ID1918907500,2020-11-05,11004908.0,FDP,middle,-1.490872
ID1918904400,2020-11-05,11004261.0,SPD,middle,-0.697527
ID1918903700,2020-11-05,11004726.0,Alliance 90/The Greens,middle,0.053602
ID1918912300,2020-11-05,11003756.0,Alliance 90/The Greens,middle,0.150684
ID1918915400,2020-11-05,11004792.0,AFD,right,3.644532
ID1918910400,2020-11-05,11004749.0,AFD,right,0.276141
ID1918906100,2020-11-05,11004749.0,AFD,right,-1.661123
ID1918909900,2020-11-05,11003786.0,The Left Party,left,-0.800951
ID1919000700,2020-11-06,11003602.0,CDU/CSU,middle,1.422345
ID1919003200,2020-11-06,11003756.0,Alliance 90/The Greens,middle,-1.053398
ID1919001600,2020-11-06,11004761.0,AFD,right,-0.534609
ID1919006900,2020-11-06,11004908.0,FDP,middle,-1.095209
ID1919105700,2020-11-18,11004792.0,AFD,right,0.411644
